"date","RH","CM","CT","num_infect"
1958-03-01 09:00:00,88.8376,9.61125e-05,292.535,0.28
1958-03-01 15:00:00,84.5103,-2.11758e-22,299.52,0
1958-03-01 21:00:00,81.3963,0,300.367,0
1958-03-02 03:00:00,96.3853,6.32405e-05,294.195,0.32
1958-03-02 09:00:00,94.0334,4.27961e-05,293.063,0.46
1958-03-02 15:00:00,85.8562,-4.23516e-22,297.975,0
1958-03-02 21:00:00,73.7067,-4.23516e-22,300.727,0
1958-03-03 03:00:00,96.6801,8.91089e-05,293.596,0.21
1958-03-03 09:00:00,93.7549,0.000106961,291.65,0.09
1958-03-03 15:00:00,85.0416,-1.69407e-21,298.155,0
1958-03-03 21:00:00,74.1584,-4.23516e-22,299.7,0
1958-03-04 03:00:00,94.8644,0.000102311,292.335,0.07
1958-03-04 09:00:00,92.2136,6.96778e-05,290.777,0.01
1958-03-04 15:00:00,90.8663,6.82473e-06,294.154,2.11
1958-03-04 21:00:00,76.8498,-4.23516e-22,298.192,0
1958-03-05 03:00:00,94.0024,5.46873e-05,292.412,0.07
1958-03-05 09:00:00,91.4455,9.40859e-05,290.785,0.01
1958-03-05 15:00:00,85.8258,-1.69407e-21,297.602,0
1958-03-05 21:00:00,78.9583,-8.47033e-22,299.169,0
1958-03-06 03:00:00,96.4573,8.78572e-05,292.944,0.12
1958-03-06 09:00:00,92.3017,0.000102162,290.133,0
1958-03-06 15:00:00,89.4713,-1.69407e-21,296.287,0
1958-03-06 21:00:00,77.133,-4.23516e-22,299.517,0
1958-03-07 03:00:00,96.9749,0.000106364,292.793,0.11
1958-03-07 09:00:00,93.1,2.25306e-05,293.168,0.51
1958-03-07 15:00:00,90.5106,-2.11758e-22,296.466,0
1958-03-07 21:00:00,78.5108,-4.23516e-22,300.211,0
1958-03-08 03:00:00,93.1835,7.4178e-05,293.113,0.14
1958-03-08 09:00:00,89.5543,7.76052e-05,291.244,0.04
1958-03-08 15:00:00,85.5769,0,299.499,0
1958-03-08 21:00:00,83.7208,-4.23516e-22,300.448,0
1958-03-09 03:00:00,97.0481,5.64754e-05,294.513,0.39
1958-03-09 09:00:00,94.249,7.80523e-05,292.409,0.24
1958-03-09 15:00:00,85.2452,-2.11758e-22,299.585,0
1958-03-09 21:00:00,77.8048,-2.11758e-22,302.18,0
1958-03-10 03:00:00,97.9851,6.20484e-05,295.681,0.7
1958-03-10 09:00:00,96.805,-8.47033e-22,295.07,0
1958-03-10 15:00:00,84.6566,-8.47033e-22,299.262,0
1958-03-10 21:00:00,79.3286,-4.23516e-22,300.59,0
1958-03-11 03:00:00,96.9001,4.83394e-05,294.289,0.34
1958-03-11 09:00:00,93.6649,9.59039e-05,292.303,0.21
1958-03-11 15:00:00,88.5344,-1.69407e-21,297.736,0
1958-03-11 21:00:00,85.9705,-8.47033e-22,298.024,0
1958-03-12 03:00:00,96.625,4.05312e-05,294.298,0.34
1958-03-12 09:00:00,95.1881,3.55542e-05,293.651,0.74
1958-03-12 15:00:00,95.2967,1.46031e-05,296.581,6.28
1958-03-12 21:00:00,85.8959,-8.47033e-22,299.202,0
1958-03-13 03:00:00,96.6729,2.28286e-05,294.653,0.42
1958-03-13 09:00:00,91.5611,7.78139e-05,292.505,0.27
1958-03-13 15:00:00,89.5781,-4.23516e-22,298.878,0
1958-03-13 21:00:00,83.6526,-8.47033e-22,300.219,0
1958-03-14 03:00:00,96.3223,4.67896e-06,294.649,0.42
1958-03-14 09:00:00,92.3287,5.02765e-05,292.897,0.4
1958-03-14 15:00:00,87.5634,-1.69407e-21,298.546,0
1958-03-14 21:00:00,72.8365,-4.23516e-22,300.586,0
1958-03-15 03:00:00,96.5109,0.000122339,293.18,0.15
1958-03-15 09:00:00,91.1503,0.000117481,290.726,0.01
1958-03-15 15:00:00,79.4995,-8.47033e-22,298.355,0
1958-03-15 21:00:00,74.5621,-4.23516e-22,299.225,0
1958-03-16 03:00:00,96.2987,2.563e-05,293.831,0.25
1958-03-16 09:00:00,97.5508,0.000283092,293.923,0.9
1958-03-16 15:00:00,88.7336,-4.23516e-22,296.166,0
1958-03-16 21:00:00,81.1235,-2.11758e-22,298.123,0
1958-03-17 03:00:00,91.6196,2.10404e-05,292.56,0.08
1958-03-17 09:00:00,93.0079,8.66055e-05,290.275,0
1958-03-17 15:00:00,97.4476,8.47876e-05,295.434,4.11
1958-03-17 21:00:00,78.8739,-4.23516e-22,299.733,0
1958-03-18 03:00:00,97.3945,1.15335e-05,294.046,0.29
1958-03-18 09:00:00,93.3362,4.071e-05,294.06,0.99
